ID,UNIVESITY,URL,CODE,NAME,CODE,SCORE,METHOD
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Bất động sản,7340116,"A00, B00, C00, C04, XDHB",18,Xét học bạ
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Nông học,7620109,"A00, B00, D08, B04, XDHB",18,Xét học bạ
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Chăn nuôi,7620105,"A00, B00, D08, A02, XDHB",19,Song ngành Chăn nuôi - Thú y; Xét học bạ
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Thú y,7640101,"A00, B00, D08, A02, XDHB",21,Xét học bạ
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Nông nghiệp công nghệ cao,7620118,"A00, B00, D08, B04",15,Tốt nghiệp THPT
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Nông nghiệp công nghệ cao,7620118,"A00, B00, D08, B04, XDHB",18,Xét học bạ
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Kinh doanh và khởi nghiệp nông thôn,7620119,"C00, C04, D10, A07",15,Tốt nghiệp THPT
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Kinh doanh và khởi nghiệp nông thôn,7620119,"C00, C04, D10, A07, XDHB",18,Xét học bạ
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Lâm nghiệp,7620205,"A00, B00, D08, A02, XDHB",18,Xét học bạ
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Quản lý thủy sản,7620305,"A00, B00, D01, D08, B04, XDHB",18,Xét học bạ
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Lâm nghiệp,7620210,"A00, B00, A02, B04",15,Tốt nghiệp THPT
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Khuyến nông,7620102,"B03, C00, C04, A07, XDHB",18,Song ngành Khuyến nông và Phát triển nông thôn; Xét học bạ
HUAF ,Đại Học Nông Lâm – Đại Học Huế,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-nong-lam-dai-hoc-hue/,Quản lý thủy sản,7620305,"A00, B00, D08, A02",15,Tốt nghiệp THPT
CĐVHNTNA ,Cao Đẳng Văn Hóa Nghệ Thuật Nghệ An,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-van-hoa-nghe-thuat-nghe-an/,?,?,?,?,
HMTU ,Đại Học Kỹ Thuật Y Tế Hải Dương,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-te-hai-duong/,Kỹ thuật phục hồi chức năng,7720603,"B00, XDHB",21,học bạ
HMTU ,Đại Học Kỹ Thuật Y Tế Hải Dương,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-te-hai-duong/,Kỹ thuật xét nghiệm y học,7720601,DGNLQGHN,100,Đánh giá năng lực Đại học Quốc gia Hà Nội
HMTU ,Đại Học Kỹ Thuật Y Tế Hải Dương,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-te-hai-duong/,Kỹ thuật hình ảnh y học,7720602,DGNLQGHN,100,Đánh giá năng lực Đại học Quốc gia Hà Nội
HMTU ,Đại Học Kỹ Thuật Y Tế Hải Dương,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-te-hai-duong/,Điều dưỡng,7720301,"B00, XDHB",21,học bạ
HMTU ,Đại Học Kỹ Thuật Y Tế Hải Dương,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-te-hai-duong/,Y khoa,7720101,DGNLQGHN,120,Đánh giá năng lực Đại học Quốc gia Hà Nội
HMTU ,Đại Học Kỹ Thuật Y Tế Hải Dương,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-te-hai-duong/,Kỹ thuật phục hồi chức năng,7720603,DGNLQGHN,100,Đánh giá năng lực Đại học Quốc gia Hà Nội
HMTU ,Đại Học Kỹ Thuật Y Tế Hải Dương,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-te-hai-duong/,Điều dưỡng,7720301,DGNLQGHN,100,Đánh giá năng lực Đại học Quốc gia Hà Nội
HIEC ,Cao Đẳng Kinh Tế Công Nghiệp Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-kinh-te-cong-nghiep-ha-noi/,?,?,?,?,
UD ,VKU,https://huongnghiep.hocmai.vn/diem-truong/khoa-cong-nghe-dai-hoc-da-nang/,?,?,?,?,
CĐMTTTĐN ,Cao Đẳng Mỹ Thuật Trang Trí Đồng Nai,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-my-thuat-trang-tri-dong-nai/,?,?,?,?,
CUWC ,Cao Đẳng Xây Dựng Công Trình Đô Thị,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-xay-dung-cong-trinh-do-thi/,?,?,?,?,
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,"Công nghệ kỹ thuật điện, điện tử",7510301,"A00, B00, A01, D01",18,Tốt nghiệp THPT
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Công nghệ kỹ thuật cơ khí,7510201,"A00, B00, A01, D01",18,Tốt nghiệp THPT
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,"Công nghệ sợi, dệt",7540202,"A00, B00, A01, D01",18,Tốt nghiệp THPT
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Quản lý công nghiệp,7510601,"A00, B00, A01, D01",18,Tốt nghiệp THPT
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Thiết kế thời trang,7210404,"D01, H00, V00, V01",20,Tốt nghiệp THPT
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Công nghệ may,7540209,"A00, B00, A01, D01",19,Tốt nghiệp THPT
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Marketing,7340115,"A00, B00, A01, D01",18,Tốt nghiệp THPT
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Công nghệ may,7540209,"A00, B00, A01, D01, XDHB",21,Học bạ
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,"Công nghệ sợi, dệt",7540202,"A00, B00, A01, D01, XDHB",19,Học bạ
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Quản lý công nghiệp,7510601,"A00, B00, A01, D01, XDHB",20,Học bạ
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Marketing,7340115,"A00, B00, A01, D01, XDHB",20,Học bạ
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Kế toán,7340301,"A00, B00, A01, D01, XDHB",19,Học bạ
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Công nghệ kỹ thuật cơ khí,7510201,"A00, B00, A01, D01, XDHB",19,Học bạ
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,"Công nghệ kỹ thuật điện, điện tử",7510301,"A00, B00, A01, D01, XDHB",19,Học bạ
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Thiết kế thời trang,7210404,"D01, XDHB",21,Học bạ
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Thương mại điện tử,7340122,"A00, B00, A01, D01, XDHB",19,Học bạ
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Kế toán,7340301,"A00, B00, A01, D01",18,Tốt nghiệp THPT
HTU ,Đại Học Công Nghiệp Dệt May Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-nghiep-det-may-ha-noi/,Thương mại điện tử,7340122,"A00, B00, A01, D01",18,Tốt nghiệp THPT
LTTC ,Cao Đẳng Kỹ Thuật Lý Tự Trọng TPHCM,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-ky-thuat-ly-tu-trong-tphcm/,?,?,?,?,
CĐKKTKTLĐ ,Cao Đẳng Kinh Tế Kỹ Thuật Lâm Đồng,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-kinh-te-ky-thuat-lam-dong/,?,?,?,?,
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Kỹ thuật phục hồi chức năng,7720603,B00,19,Tốt nghiệp THPT
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Điều dưỡng gây mê hồi sức,7720301C,B00,19,Tốt nghiệp THPT
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Kỹ thuật xét nghiệm y học,7720601,B00,19,Tốt nghiệp THPT
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Kỹ thuật hình ảnh y học,7720602,B00,19,Tốt nghiệp THPT
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Điều dưỡng phụ sản,7720301D,B00,19,Tốt nghiệp THPT
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Điều dưỡng đa khoa,7720301A,B00,19,Tốt nghiệp THPT
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Điều dưỡng nha khoa,7720301B,B00,19,Tốt nghiệp THPT
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Dược học,7720201,B00,23.75,Tốt nghiệp THPT
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Y khoa,7720101,B00,25,Tốt nghiệp THPT
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Điều dưỡng đa khoa,7720301A,"A00, B00, B08, D07, XDHB",24.47,học bạ
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Điều dưỡng nha khoa,7720301B,"A00, B00, B08, D07, XDHB",24.84,học bạ
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Điều dưỡng gây mê hồi sức,7720301C,"A00, B00, B08, D07, XDHB",24.89,học bạ
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Điều dưỡng,7720301D,"A00, B00, B08, D07, XDHB",24.36,điều dưỡng hộ sinh; học bạ
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Kỹ thuật xét nghiệm y học,7720601,"A00, B00, B08, D07, XDHB",25.32,học bạ
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Kỹ thuật hình ảnh y học,7720602,"A00, B00, B08, D07, XDHB",24.3,học bạ
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Kỹ thuật phục hồi chức năng,7720603,"A00, B00, B08, D07, XDHB",23.28,học bạ
DNUMTP ,Đại học Kỹ thuật Y Dược Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ky-thuat-y-duoc-da-nang/,Y tế công cộng,7720701,"A00, B00, B08, D07, XDHB",18.7,học bạ
ĐHTDTTĐN ,Đại Học Thể Dục Thể Thao Đà Nẵng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-the-duc-the-thao-da-nang/,?,?,?,?,
CĐVHNTTB ,Cao Đẳng Văn Hóa Nghệ Thuật Tây Bắc,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-van-hoa-nghe-thuat-tay-bac/,?,?,?,?,
CĐVHNTĐL ,Cao Đẳng Văn Hóa Nghệ Thuật Đăk Lăk,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-van-hoa-nghe-thuat-dak-lak/,?,?,?,?,
CĐSPBRVT ,Cao Đẳng Sư Phạm Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-su-pham-ba-ria-vung-tau/,?,?,?,?,
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,"Công nghệ kỹ thuật điện, điện tử",7510301,"A00, A01, D01, D07, XDHB",20,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Công nghệ kỹ thuật cơ điện tử,7510203,"A00, A01, D01, D07, XDHB",22,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Công nghệ kỹ thuật hoá học,7510401,"A00, B00, D07, A02, XDHB",19,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Công nghệ kỹ thuật cơ khí,7510201,"A00, A01, D01, D07, XDHB",20,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Công nghệ kỹ thuật ô tô,7510205,"A00, A01, D01, D07, XDHB",24,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Công nghệ chế tạo máy,7510202,"A00, A01, D01, D07, XDHB",20,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Công nghệ thông tin,7480201,"A00, A01, D01, D07, XDHB",25,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Quản trị kinh doanh,7340101,"A00, A01, D01, D07, XDHB",20,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Công nghệ may,7540205,"A00, A01, D01, D07, XDHB",19,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Ngôn ngữ Anh,7220201,"A01, D01, D09, D10, XDHB",20,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Kế toán,7340301,"A00, A01, D01, D07, XDHB",20,Học bạ; kế toán doanh nghiệp
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Kinh tế,7310101,"A00, A01, D01, D07, XDHB",19,Học bạ; Kinh tế đầu tư
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Kỹ thuật phần mềm,7480103,"A00, A01, D01, D07, XDHB",25,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Công nghệ kỹ thuật điều khiển và tự động hóa,7510303,"A00, A01, D01, D07, XDHB",23,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Kỹ thuật hệ thống công nghiệp,7520118,"A00, A01, D01, D07, XDHB",19,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Công nghệ thực phẩm,7540103,"A00, B00, D07, A02, XDHB",19,Công nghệ hóa thực phẩm; Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,"Công nghệ kỹ thuật điện, điện tử",7510210,"A00, A01, D01, D07, XDHB",19,Học bạ; Chuyên ngành Điện lạnh và điều hòa không khí
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Kinh doanh thời trang và Dệt may,7340123,"A00, A01, D01, D07, XDHB",19,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Khoa học máy tính,7480101,"A00, A01, D01, D07, XDHB",25,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Sư phạm công nghệ,7140246,"A00, A01, D01, D07, XDHB",24,Học bạ
UTEHY ,Đại Học Sư Phạm Kỹ Thuật Hưng Yên,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-hung-yen/,Sư phạm Tiếng Anh,7140231,"A01, D01, D09, XDHB, d10",27,Học bạ
VLUTE ,Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-su-pham-ky-thuat-vinh-long/,?,?,?,?,
BA ,Học Viện Ngân Hàng Phân Viện Bắc Ninh,https://huongnghiep.hocmai.vn/diem-truong/hoc-vien-ngan-hang-phan-vien-bac-ninh/,Ngân hàng,BANK02,"A00, A01, D01, D07, XDHB",25.3,học bạ
BA ,Học Viện Ngân Hàng Phân Viện Bắc Ninh,https://huongnghiep.hocmai.vn/diem-truong/hoc-vien-ngan-hang-phan-vien-bac-ninh/,Tài chính,FIN02,"A00, A01, D01, D07, XDHB",25.3,học bạ
BA ,Học Viện Ngân Hàng Phân Viện Bắc Ninh,https://huongnghiep.hocmai.vn/diem-truong/hoc-vien-ngan-hang-phan-vien-bac-ninh/,Kế toán,ACT02,"A00, A01, D01, D07, XDHB",25,học bạ
CĐGTVTMT ,Cao Đẳng Giao Thông Vận Tải Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-giao-thong-van-tai-mien-trung/,?,?,?,?,
HNCTE ,Cao Đẳng Công Nghệ Và Kinh Tế Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-cong-nghe-va-kinh-te-ha-noi/,?,?,?,?,
VETC ,Cao Đẳng Kinh Tế Kỹ Thuật Vinatex TPHCM,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-kinh-te-ky-thuat-vinatex-tphcm/,?,?,?,?,
HCET ,Cao Đẳng Kinh Tế – Kỹ Thuật Hà Nội,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-kinh-te-ky-thuat-ha-noi/,?,?,?,?,
CĐKTTCVL ,Cao Đẳng Kinh Tế – Tài Chính Vĩnh Long,https://huongnghiep.hocmai.vn/diem-truong/cao-dang-kinh-te-tai-chinh-vinh-long/,?,?,?,?,
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Quản trị nhà hàng và dịch vụ ăn uống,7810202,"A00, A01, D01, D15",22,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,"Công nghệ kỹ thuật điện, điện tử",7510301,"A00, A01, D01, D07",20,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Quản lý tài nguyên và môi trường,7850101,"A00, B00, A01, D07",20,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Công nghệ kỹ thuật môi trường,7510406,"A00, B00, A01, D07",20,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Khoa học dinh dưỡng và ẩm thực,7819009,"A00, B00, A01, D07",20.5,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Công nghệ chế biến thuỷ sản,7540105,"A00, B00, A01, D07",16,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Công nghệ kỹ thuật hoá học,7510401,"A00, B00, A01, D07",20,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Đảm bảo chất lượng và an toàn thực phẩm,7540110,"A00, B00, A01, D07",18,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Khoa học chế biến món ăn,7819010,"A00, B00, A01, D07",20.5,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Công nghệ chế tạo máy,7510202,"A00, A01, D01, D07",20,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Công nghệ thực phẩm,7540101,"A00, B00, A01, D07",21,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Công nghệ sinh học,7420201,"A00, B00, A01, D07",20,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,"Công nghệ dệt, may",7540204,"A00, A01, D01, D07",20,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Quản trị kinh doanh,7340129,"A00, A01, D01, D10",18,Tốt nghiệp THPT; Ngành Quản trị kinh doanh thực phẩm
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Tài chính - Ngân hàng,7340201,"A00, A01, D01, D10",23,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Kinh doanh quốc tế,7340120,"A00, A01, D01, D10",21.5,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,An toàn thông tin,7480202,"A00, A01, D01, D07",21.25,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Luật,7380107,"A00, A01, D01, D15",23,Luật kinh tế; Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Ngôn ngữ Anh,7220201,"A01, D01, D09, D10",24,Tốt nghiệp THPT
HUIT ,Đại Học Công Thương TPHCM,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-cong-thuong-tphcm/,Kế toán,7340301,"A00, A01, D01, D10",23,Tốt nghiệp THPT
